# z LM (E,E) abs(P1) alpha
26.200000 0.000001 1.000000 1.000000 0.000000
26.266667 0.000001 1.000000 1.000000 0.000000
26.333333 0.000001 1.000000 1.000000 0.000000
26.400000 0.000001 1.000000 1.000000 0.000000
26.466667 0.000001 1.000000 1.000000 0.000000
26.533333 0.000001 1.000000 1.000000 0.000000
26.600000 0.000001 1.000000 1.000000 0.000000
26.666667 0.000001 1.000000 1.000000 0.000000
26.733333 0.000001 1.000000 1.000000 0.000000
26.800000 0.000000 1.000000 1.000000 0.000000
26.866667 0.000000 1.000000 1.000000 0.000000
26.933333 0.000000 1.000000 1.000000 0.000000
27.000000 0.000000 1.000000 1.000000 0.000000
27.066667 0.000000 1.000000 1.000000 0.000000
27.133333 0.000000 1.000000 1.000000 0.000000
27.200000 0.000000 1.000000 1.000000 0.000000
27.266667 0.000000 1.000000 1.000000 0.000000
27.333333 0.000000 1.000000 1.000000 0.000000
27.400000 0.000000 1.000000 1.000000 0.000000
27.466667 0.000000 1.000000 1.000000 0.000000
27.533333 0.000000 1.000000 1.000000 0.000000
27.600000 0.000000 1.000000 1.000000 0.000000
27.666667 0.000000 1.000000 1.000000 0.000000
27.733333 0.000000 1.000000 1.000000 0.000000
27.800000 0.000000 1.000000 1.000000 0.000000
27.866667 0.000000 1.000000 1.000000 0.000000
27.933333 0.000000 1.000000 1.000000 0.000000
28.000000 0.000000 1.000000 1.000000 0.000000
28.066667 0.000000 1.000000 1.000000 0.000000
28.133333 0.000000 1.000000 1.000000 0.000000
28.200000 0.000000 1.000000 1.000000 0.000000
28.266667 0.000000 1.000000 1.000000 0.000000
28.333333 0.000000 1.000000 1.000000 0.000000
28.400000 0.000000 1.000000 1.000000 0.000000
28.466667 0.000000 1.000000 1.000000 0.000000
28.533333 0.000000 1.000000 1.000000 0.000000
28.600000 0.000000 1.000000 1.000000 0.000000
28.666667 0.000000 1.000000 1.000000 0.000000
28.733333 0.000000 1.000000 1.000000 0.000000
28.800000 0.000000 1.000000 1.000000 0.000000
28.866667 0.000000 1.000000 1.000000 0.000000
28.933333 0.000000 1.000000 1.000000 0.000000
29.000000 0.000000 1.000000 1.000000 0.000000
29.066667 0.000000 1.000000 1.000000 0.000000
29.133333 0.000000 1.000000 1.000000 0.000000
29.200000 0.000000 1.000000 1.000000 0.000000
29.266667 0.000000 1.000000 1.000000 0.000000
29.333333 0.000000 1.000000 1.000000 0.000000
29.400000 0.000000 1.000000 1.000000 0.000000
29.466667 0.000000 1.000000 1.000000 0.000000
29.533333 0.000000 1.000000 1.000000 0.000000
29.600000 0.000000 1.000000 1.000000 0.000000
29.666667 0.000000 1.000000 1.000000 0.000000
29.733333 0.000000 1.000000 1.000000 0.000000
29.800000 0.000000 1.000000 1.000000 0.000000
29.866667 0.000000 1.000000 1.000000 0.000000
29.933333 0.000000 1.000000 1.000000 0.000000
30.000000 0.000000 1.000000 1.000000 0.000000
30.066667 0.000000 1.000000 1.000000 0.000000
30.133333 0.000000 1.000000 1.000000 0.000000
30.200000 0.000000 1.000000 1.000000 0.000000
30.266667 0.000000 1.000000 1.000000 0.000000
30.333333 0.000000 1.000000 1.000000 0.000000
30.400000 0.000000 1.000000 1.000000 0.000000
30.466667 0.000000 1.000000 1.000000 0.000000
30.533333 0.000000 1.000000 1.000000 0.000000
30.600000 0.000000 1.000000 1.000000 0.000000
30.666667 0.000000 1.000000 1.000000 0.000000
30.733333 0.000000 1.000000 1.000000 0.000000
30.800000 0.000000 1.000000 1.000000 0.000000
30.866667 0.000000 1.000000 1.000000 0.000000
30.933333 0.000000 1.000000 1.000000 0.000000
31.000000 0.000000 1.000000 1.000000 0.000000
31.066667 0.000000 1.000000 1.000000 0.000000
31.133333 0.000000 1.000000 1.000000 0.000000
31.200000 0.000000 1.000000 1.000000 0.000000
31.266667 0.000000 1.000000 1.000000 0.000000
31.333333 0.000000 1.000000 1.000000 0.000000
31.400000 0.000000 1.000000 1.000000 0.000000
31.466667 0.000000 1.000000 1.000000 0.000000
31.533333 0.000000 1.000000 1.000000 0.000000
31.600000 0.000001 1.000000 1.000000 0.000000
31.666667 0.000001 1.000000 1.000000 0.000000
31.733333 0.000001 1.000000 1.000000 0.000000
31.800000 0.000001 1.000000 1.000000 0.000000
31.866667 0.000001 1.000000 1.000000 0.000000
31.933333 0.000001 1.000000 1.000000 0.000000
32.000000 0.000001 1.000000 1.000000 0.000000
32.066667 0.000001 1.000000 1.000000 0.000000
32.133333 0.000001 1.000000 1.000000 0.000001
32.200000 0.000001 1.000000 1.000000 0.000001
32.266667 0.000001 1.000000 1.000000 0.000001
32.333333 0.000001 1.000000 1.000000 0.000001
32.400000 0.000001 1.000000 1.000000 0.000001
32.466667 0.000001 1.000000 1.000000 0.000001
32.533333 0.000001 1.000000 1.000000 0.000001
32.600000 0.000001 1.000000 1.000000 0.000001
32.666667 0.000001 1.000000 1.000000 0.000001
32.733333 0.000001 1.000000 1.000000 0.000001
32.800000 0.000001 1.000000 1.000000 0.000001
32.866667 0.000001 1.000000 1.000000 0.000001
32.933333 0.000001 1.000000 1.000000 0.000001
33.000000 0.000001 1.000000 1.000000 0.000001
33.066667 0.000001 1.000000 1.000000 0.000001
33.133333 0.000001 1.000000 1.000000 0.000001
33.200000 0.000001 1.000000 1.000000 0.000001
33.266667 0.000001 1.000000 1.000000 0.000001
33.333333 0.000001 1.000000 1.000000 0.000001
33.400000 0.000001 1.000000 1.000000 0.000001
33.466667 0.000001 1.000000 1.000000 0.000001
33.533333 0.000001 1.000000 1.000000 0.000001
33.600000 0.000001 1.000000 1.000000 0.000001
33.666667 0.000001 1.000000 1.000000 0.000001
33.733333 0.000001 1.000000 1.000000 0.000001
33.800000 0.000001 1.000000 1.000000 0.000001
33.866667 0.000001 1.000000 1.000000 0.000001
33.933333 0.000001 1.000000 1.000000 0.000001
34.000000 0.000001 1.000000 1.000000 0.000001
34.066667 0.000001 1.000000 1.000000 0.000001
34.133333 0.000001 1.000000 1.000000 0.000001
34.200000 0.000001 1.000000 1.000000 0.000001
34.266667 0.000001 1.000000 1.000000 0.000001
34.333333 0.000001 1.000000 1.000000 0.000001
34.400000 0.000001 1.000000 1.000000 0.000001
34.466667 0.000001 1.000000 1.000000 0.000001
34.533333 0.000001 1.000000 1.000000 0.000001
34.600000 0.000001 1.000000 1.000000 0.000001
34.666667 0.000001 1.000000 1.000000 0.000001
34.733333 0.000001 1.000000 1.000000 0.000001
34.800000 0.000001 1.000000 1.000000 0.000001
34.866667 0.000001 1.000000 1.000000 0.000001
34.933333 0.000001 1.000000 1.000000 0.000001
35.000000 0.000001 1.000000 1.000000 0.000001
35.066667 0.000001 1.000000 1.000000 0.000001
35.133333 0.000001 1.000000 1.000000 0.000001
35.200000 0.000002 1.000000 1.000000 0.000001
35.266667 0.000002 1.000000 1.000000 0.000001
35.333333 0.000002 1.000000 1.000000 0.000001
35.400000 0.000002 1.000000 1.000000 0.000001
35.466667 0.000002 1.000000 1.000000 0.000001
35.533333 0.000002 1.000000 1.000000 0.000001
35.600000 0.000002 1.000000 1.000000 0.000001
35.666667 0.000002 1.000000 1.000000 0.000001
35.733333 0.000002 1.000000 1.000000 0.000001
35.800000 0.000002 1.000000 1.000000 0.000001
35.866667 0.000001 1.000000 1.000000 0.000001
35.933333 0.000001 1.000000 1.000000 0.000001
36.000000 0.000001 1.000000 1.000000 0.000001
36.066667 0.000001 1.000000 1.000000 0.000001
36.133333 0.000001 1.000000 1.000000 0.000001
36.200000 0.000001 1.000000 1.000000 0.000001
36.266667 0.000001 1.000000 1.000000 0.000001
36.333333 0.000001 1.000000 1.000000 0.000001
36.400000 0.000001 1.000000 1.000000 0.000001
36.466667 0.000001 1.000000 1.000000 0.000001
36.533333 0.000001 1.000000 1.000000 0.000001
36.600000 0.000001 1.000000 1.000000 0.000001
36.666667 0.000001 1.000000 1.000000 0.000001
36.733333 0.000001 1.000000 1.000000 0.000001
36.800000 0.000001 1.000000 1.000000 0.000001
36.866667 0.000001 1.000000 1.000000 0.000001
